Structure_ID,Latitude,Longitude,HWB_Class,Year_Built,Design_Era,Num_Spans,Sa_1s_g,PGA_g,Observed_DS,Obs_DR,Obs_Repair_Category,Obs_Repair_Action,Obs_Priority,RF_DS,RF_DR,RF_P_None,RF_P_Slight,RF_P_Moderate,RF_P_Extensive,RF_P_Complete,RF_Repair_Category,RF_Repair_Action,RF_Priority,MLP_DS,MLP_DR,MLP_P_None,MLP_P_Slight,MLP_P_Moderate,MLP_P_Extensive,MLP_P_Complete,MLP_Repair_Category,MLP_Repair_Action,MLP_Priority,RF_Correct,MLP_Correct,Obs_Color,RF_Color,MLP_Color,Is_Damaged_Obs,Is_Damaged_RF,Is_Damaged_MLP
53 0817,33.845,-118.205,HWB5,1953,conventional,335,0.1346,0.1082,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999978,5.598511317067035e-18,2.2462526608844007e-15,2.023209373070601e-24,1.838814458873666e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0818,33.84833333,-118.205,HWB7,1953,conventional,381,0.1346,0.1082,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999987,3.459863923235621e-18,1.2866570722152676e-15,9.107687358208137e-26,2.6254066266601994e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0819,33.86333333,-118.1983333,HWB5,1974,conventional,329,0.134,0.1196,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999789049,8.017943962143468e-12,1.3077023170467525e-11,4.3342968442573184e-24,1.932776020727797e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0820,33.87333333,-118.19,HWB7,1953,conventional,256,0.1345,0.1205,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999949,1.1970484265244103e-15,3.8993751880757576e-15,2.6110517555820815e-26,1.0524515799233254e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0821,33.88166667,-118.19,HWB3,1954,conventional,539,0.129,0.1304,none,0.0,Safe,No action needed,0,none,0.0,0.9990472825388668,0.0006351449740888258,0.0003175724870444129,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999412,1.2330017586791334e-20,5.878335388138412e-14,5.322897784872098e-21,6.4043404123164345e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0822,33.88666667,-118.1883333,HWB5,1958,conventional,262,0.129,0.1304,none,0.0,Safe,No action needed,0,none,0.0,0.9993963201172352,0.0006036798827647969,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999941158,3.015501915392481e-12,2.868683771139994e-12,1.7690642143234953e-21,6.399645712655995e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0823,33.895,-118.1866667,HWB6,1986,seismic,165,0.1309,0.1435,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,2.1702882693210583e-25,1.321166033662495e-22,2.5241894867620253e-47,1.618429141262102e-42,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0824,33.90333333,-118.1833333,HWB7,1990,seismic,305,0.1309,0.1435,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.6386791522561602e-30,3.4343280807283443e-25,6.468142929118133e-51,3.8448788285291973e-45,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0827,33.93,-118.1783333,HWB1,1956,conventional,226,0.1498,0.1664,none,0.0,Safe,No action needed,0,none,0.0,0.9976704366949418,0.0015530422033720808,0.0007765211016860404,0.0,0.0,Safe,No action needed,0,none,0.0,0.999999999999748,2.747965135960683e-17,2.5207765556500755e-13,3.1435325322824245e-23,4.7911168232062664e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0828,33.93666667,-118.1733333,HWB28,1955,conventional,347,0.1468,0.1664,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999048079,2.2120387138949355e-14,9.516974955980483e-11,1.6952527566454673e-17,1.726532188823684e-16,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0829,33.93833333,-118.1716667,HWB3,1957,conventional,390,0.1468,0.1664,none,0.0,Safe,No action needed,0,none,0.0,0.9989381232439731,0.0010618767560268618,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999941665634,9.084209308899455e-13,5.8322676340108575e-09,1.4724025783074355e-14,2.460898986087071e-13,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0830,33.94,-118.17,HWB3,1957,conventional,390,0.1468,0.1664,none,0.0,Safe,No action needed,0,none,0.0,0.9989381232439731,0.0010618767560268618,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999935134098,9.963785376882723e-13,6.485305161890535e-09,1.7243357785791295e-14,2.7131855855706113e-13,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0831,33.95,-118.17,HWB5,1957,conventional,256,0.1592,0.1625,none,0.0,Safe,No action needed,0,none,0.0,0.997066756812177,0.002156722086136878,0.0007765211016860404,0.0,0.0,Safe,No action needed,0,none,0.0,0.999999997692786,1.744977613844125e-09,5.622345500449978e-10,1.7618668922066722e-18,1.8116610706410786e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0833,33.96333333,-118.1683333,HWB7,1957,conventional,134,0.1654,0.1634,none,0.0,Safe,No action needed,0,none,0.0,0.9923268252805062,0.007673174719493794,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999909044,8.637200868377055e-12,4.584452988958918e-13,8.73682077806741e-26,3.743163293848319e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0834,33.96833333,-118.1683333,HWB5,1957,conventional,238,0.1654,0.1634,none,0.0,Safe,No action needed,0,none,0.0,0.985784820352978,0.013438658545336005,0.0007765211016860404,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999854676145,1.2556672587066792e-08,1.9757098306626613e-09,4.768169633217698e-18,3.0940357599456432e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0835,33.97666667,-118.1666667,HWB7,1957,conventional,134,0.1728,0.1924,none,0.0,Safe,No action needed,0,none,0.0,0.9900682203459951,0.009931779654004913,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999998946412,1.0220754595409175e-10,3.1512600058812623e-12,1.0563558487130981e-24,3.793534562482343e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0837,33.98666667,-118.1683333,HWB3,1957,conventional,213,0.1728,0.1924,none,0.0,Safe,No action needed,0,none,0.0,0.988715325516249,0.010508153382065002,0.0007765211016860404,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999994900232289,4.095432289411767e-07,1.0043322194374964e-07,2.472582573168049e-15,3.1768208276661895e-13,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0839,33.99666667,-118.175,HWB7,1957,conventional,488,0.192,0.2241,none,0.0,Safe,No action needed,0,none,0.0,0.9739374884756711,0.026062511524328934,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9998633025245613,0.0001346344072810672,2.0630614007654585e-06,4.252409075366562e-15,6.75269624513025e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0840,34.00166667,-118.175,HWB5,1954,conventional,408,0.192,0.2241,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999996510919412,1.579303162009471e-08,3.331144680019316e-07,2.0523750875898612e-14,5.389165485155539e-13,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0841,34.005,-118.1766667,HWB4,1955,conventional,460,0.192,0.2241,none,0.0,Safe,No action needed,0,none,0.0,0.9802516336686722,0.015589645075018062,0.00415872125630959,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999998240676707,8.304344139296824e-12,1.7592373589706128e-07,1.8496500531976193e-13,1.0402993369337033e-13,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0842,34.01166667,-118.175,HWB1,1954,conventional,381,0.2103,0.2525,none,0.0,Safe,No action needed,0,none,0.0,0.9814233735341766,0.014648147459585776,0.003928479006237595,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999986693,4.667045292882425e-22,1.3306922428109169e-12,1.1360407450833257e-22,2.4930529167441105e-26,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0844,33.92,-118.0816667,HWB3,1954,conventional,256,0.1514,0.1294,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999998839,8.294672578265487e-15,1.0788495286426612e-13,2.9081177248428535e-22,1.7761902104120718e-19,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0848,34.335,-118.505,HWB3,1955,conventional,235,1.172,0.8303,moderate,0.08,Needs Repair,Plan repair — 6 months,2,moderate,0.08,0.3105576388432847,0.02762288098414678,0.5441313358949315,0.003628476866067201,0.11405966741156993,Needs Repair,Plan repair — 6 months,2,moderate,0.08,0.4184218213677215,0.0008853196797078885,0.5806928589518248,7.457223201881888e-13,2.367090366814681e-16,Needs Repair,Plan repair — 6 months,2,1,1,orange,orange,orange,1,1,1
53 0849,34.33666667,-118.5066667,HWB3,1955,conventional,247,1.172,0.8303,none,0.0,Safe,No action needed,0,none,0.0,0.6256535706474349,0.026780452056279914,0.2644676393077634,0.0033760537527543683,0.07972228423576726,Safe,No action needed,0,moderate,0.08,0.3720712463383336,0.001424363221419582,0.6265043904399338,3.129810207534173e-13,1.9709944367399965e-16,Needs Repair,Plan repair — 6 months,2,1,0,green,green,orange,0,0,1
53 0850,34.00333333,-118.1766667,HWB3,1954,conventional,405,0.192,0.2241,none,0.0,Safe,No action needed,0,none,0.0,0.9960306023110392,0.0036518252019163266,0.0003175724870444129,0.0,0.0,Safe,No action needed,0,none,0.0,0.999999991472602,9.260888965963024e-14,8.527295545328458e-09,8.778012476456766e-15,1.2139215379749879e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0857,34.045,-118.27,HWB3,1953,conventional,433,0.188,0.2002,none,0.0,Safe,No action needed,0,none,0.0,0.9919215790126097,0.0046841236844445185,0.0033942973029458196,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999984136771,2.1129250015160486e-15,1.5863205913078002e-09,6.1890668605734e-17,2.0837626064965757e-20,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0865,34.105,-118.3233333,HWB7,1977,seismic,73,0.447,0.3717,none,0.0,Safe,No action needed,0,none,0.0,0.820551190893591,0.12478923899430522,0.045350442478770986,0.004309127633332749,0.005,Safe,No action needed,0,none,0.0,0.9999999028650594,8.71940007719349e-08,9.940939771005176e-09,6.950805702592897e-26,9.69582997398904e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0866,34.11666667,-118.3366667,HWB5,1954,conventional,73,0.3929,0.3626,none,0.0,Safe,No action needed,0,none,0.0,0.7955044987430049,0.1690137155154638,0.03140402204311378,0.00297727831335111,0.0011004853850663195,Safe,No action needed,0,none,0.0,0.9894525308854452,0.006352820247294034,0.004194648858378086,8.822949741048902e-12,5.970211254979057e-14,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0867,34.06833333,-118.0216667,HWB1,1956,conventional,390,0.1349,0.1384,none,0.0,Safe,No action needed,0,none,0.0,0.9869798680514912,0.008950118805016026,0.004070013143492836,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999923379,8.635887749096894e-22,7.662183254086907e-12,1.482830554282524e-18,4.5822601746308016e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0868,34.49,-118.1966667,HWB7,1965,conventional,113,0.2005,0.16,none,0.0,Safe,No action needed,0,none,0.0,0.9058163007264568,0.08955878947578495,0.0046249097977584365,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999997028526,1.4417919654594142e-10,1.5296841481628175e-10,4.34702332217155e-31,4.099550643140944e-34,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0869,34.015,-118.175,HWB3,1955,conventional,561,0.2103,0.2525,none,0.0,Safe,No action needed,0,none,0.0,0.9734464684046106,0.02176547532573362,0.0047880562696558104,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999919502119,1.8407818921282216e-14,8.049769499969444e-09,2.3356353667705803e-16,1.8738905260898276e-17,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0871,34.48833333,-118.1616667,HWB5,1965,conventional,113,0.1691,0.1427,none,0.0,Safe,No action needed,0,none,0.0,0.977373703001858,0.019374207218730687,0.0032520897794113745,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999965789526,1.3129906579816235e-09,2.1080567695521215e-09,3.6941890123835093e-28,6.331152564044919e-31,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0875,33.99833333,-118.1733333,HWB15,1957,conventional,85,0.182,0.2246,none,0.0,Safe,No action needed,0,none,0.0,0.8818222791110023,0.10558872497282179,0.012588995916175733,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999084131217,8.680465765605727e-08,4.782220594894089e-09,3.226355589218741e-19,2.7225434304087682e-17,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0877,33.99833333,-118.1766667,HWB10,1957,conventional,372,0.192,0.2241,none,0.0,Safe,No action needed,0,none,0.0,0.9751981955610368,0.02101884164236567,0.003782962796597547,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999998983597,2.3260370287372878e-18,1.0164024374190622e-10,2.1069874547520694e-18,4.632958642633336e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0879,34.11666667,-118.2366667,HWB6,1976,seismic,122,0.2179,0.2606,none,0.0,Safe,No action needed,0,none,0.0,0.933935218475616,0.05501538768589722,0.011049393838486587,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999868017,1.3032993198815753e-12,1.1894996700929683e-11,1.8747729694707336e-30,1.3235777012277062e-30,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0880,34.045,-118.27,HWB3,1953,conventional,390,0.188,0.2002,none,0.0,Safe,No action needed,0,none,0.0,0.9883852435529454,0.007919582458576985,0.003695173988477758,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999936140456,3.342258940345175e-14,6.385920713300174e-09,2.2179506390929372e-16,1.8676892820509685e-19,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0881,34.05166667,-118.2216667,HWB15,1955,conventional,52,0.2093,0.2693,none,0.0,Safe,No action needed,0,none,0.0,0.9118650572742573,0.08304437232805469,0.005090570397687895,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999829940924989,1.5851199816442138e-05,1.154707684554232e-06,8.588396740109928e-18,2.849571877310946e-17,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0883,34.06833333,-118.0383333,HWB3,1956,conventional,573,0.1448,0.147,none,0.0,Safe,No action needed,0,none,0.0,0.9920220667941669,0.0,0.007977933205833154,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999997534879,9.166362753619325e-18,2.4651207431899156e-10,2.378728998495933e-19,1.433606192348503e-20,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0886,34.11166667,-118.1783333,HWB3,1940,conventional,70,0.1391,0.1934,none,0.0,Safe,No action needed,0,none,0.0,0.9635789508789117,0.02913430944285427,0.0072867396782340535,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999998452469,4.733105962571801e-13,1.5427962356692295e-10,5.092037824612788e-25,4.1668416339689104e-29,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0887,34.04333333,-118.2716667,HWB3,1953,conventional,390,0.188,0.2002,none,0.0,Safe,No action needed,0,none,0.0,0.9883852435529454,0.007919582458576985,0.003695173988477758,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999941019553,3.2790342955044e-14,5.898011608907324e-09,1.9323659168956938e-16,1.760062120456914e-19,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0888,34.03833333,-118.2716667,HWB3,1953,conventional,494,0.2158,0.2129,none,0.0,Safe,No action needed,0,none,0.0,0.9870574993683138,0.009865775815784765,0.0030767248159014066,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999996405993,6.509852118566531e-16,3.593999559157732e-10,9.921673561444324e-18,3.3576879937245968e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0889,34.03333333,-118.2733333,HWB3,1954,conventional,686,0.2158,0.2129,none,0.0,Safe,No action needed,0,none,0.0,0.9919232751840987,0.005,0.0030767248159014066,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999577796,4.85748410224043e-14,4.217178043022912e-11,9.765472398427676e-24,3.7291917706529564e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0891,34.03,-118.2716667,HWB8,1954,conventional,207,0.2158,0.2129,none,0.0,Safe,No action needed,0,none,0.0,0.9912607160867373,0.008739283913262732,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999590998322,8.043559771381883e-09,3.285660807595318e-08,2.4621463928444706e-19,1.257074606206694e-19,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0893,34.025,-118.275,HWB5,1956,conventional,177,0.1942,0.2097,none,0.0,Safe,No action needed,0,none,0.0,0.9688234896652054,0.028678919360780344,0.0024975909740143454,0.0,0.0,Safe,No action needed,0,none,0.0,0.999510268467202,0.0004166152536725904,7.311627813692057e-05,1.1453178451716247e-13,8.740509364255837e-13,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0894,34.02333333,-118.275,HWB6,1956,conventional,122,0.1942,0.2097,none,0.0,Safe,No action needed,0,none,0.0,0.9826149027773092,0.01603481716203227,0.0013502800606585183,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999600564909579,3.7547223558020286e-05,2.396285483627148e-06,4.4694142414027435e-17,7.495523477124028e-16,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0895,34.02333333,-118.275,HWB5,1956,conventional,73,0.1942,0.2097,none,0.0,Safe,No action needed,0,none,0.0,0.9718196473112508,0.02654818971687565,0.0016321629718736178,0.0,0.0,Safe,No action needed,0,none,0.0,0.9910620526521513,0.008912084529297216,2.586281854865969e-05,1.3531525117596096e-16,2.6212828617146793e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0896,34.02333333,-118.275,HWB6,1956,conventional,122,0.1942,0.2097,none,0.0,Safe,No action needed,0,none,0.0,0.9826149027773092,0.01603481716203227,0.0013502800606585183,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999600564909579,3.7547223558020286e-05,2.396285483627148e-06,4.4694142414027435e-17,7.495523477124028e-16,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0897,34.02,-118.2766667,HWB4,1956,conventional,463,0.1942,0.2097,none,0.0,Safe,No action needed,0,none,0.0,0.982330508362033,0.0095335981317035,0.008135893506263448,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999996811840293,5.102464036339276e-12,3.188101397459742e-07,7.262594496810225e-13,2.5092842968116428e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0898,34.01833333,-118.2783333,HWB5,1956,conventional,354,0.1942,0.2097,none,0.0,Safe,No action needed,0,none,0.0,0.9886094224634111,0.009432317222362388,0.0019582603142264325,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999704023107764,1.5069447007656656e-07,2.944698696048663e-05,5.433017957889902e-12,2.359966449652491e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0899,34.01666667,-118.2783333,HWB6,1956,conventional,402,0.1942,0.2097,none,0.0,Safe,No action needed,0,none,0.0,0.9923751945774174,0.006736642980361639,0.0008881624422209744,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999336033761272,8.041696318209123e-06,5.835492370787399e-05,2.254423642761965e-12,1.5924414725025671e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0901,34.01333333,-118.2783333,HWB4,1956,conventional,524,0.1942,0.2097,none,0.0,Safe,No action needed,0,none,0.0,0.982330508362033,0.0095335981317035,0.008135893506263448,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999336745184,1.944404086500642e-12,6.632351489338875e-08,2.2076277362888894e-14,1.1669429484732773e-16,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0902,34.01166667,-118.2783333,HWB3,1956,conventional,390,0.1942,0.2097,none,0.0,Safe,No action needed,0,none,0.0,0.973568268619772,0.021670145980901546,0.004761585399326494,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999226225706,1.091613266777703e-12,7.737613273520921e-08,2.0383648703425133e-13,1.0257159235924852e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
